IMG/center_2025_08_09_16_21_01_127.jpg, IMG/left_2025_08_09_16_21_01_127.jpg, IMG/right_2025_08_09_16_21_01_127.jpg,0,0,0,7.81E-05
IMG/center_2025_08_09_16_21_01_532.jpg, IMG/left_2025_08_09_16_21_01_532.jpg, IMG/right_2025_08_09_16_21_01_532.jpg,0,0,0,7.78E-05
IMG/center_2025_08_09_16_21_01_679.jpg, IMG/left_2025_08_09_16_21_01_679.jpg, IMG/right_2025_08_09_16_21_01_679.jpg,0,0,0,7.86E-05
IMG/center_2025_08_09_16_21_01_805.jpg, IMG/left_2025_08_09_16_21_01_805.jpg, IMG/right_2025_08_09_16_21_01_805.jpg,0,0,0,7.91E-05
IMG/center_2025_08_09_16_21_01_962.jpg, IMG/left_2025_08_09_16_21_01_962.jpg, IMG/right_2025_08_09_16_21_01_962.jpg,0,0,0,7.80E-05
IMG/center_2025_08_09_16_21_02_093.jpg, IMG/left_2025_08_09_16_21_02_093.jpg, IMG/right_2025_08_09_16_21_02_093.jpg,0,0,0,7.80E-05
IMG/center_2025_08_09_16_21_02_333.jpg, IMG/left_2025_08_09_16_21_02_333.jpg, IMG/right_2025_08_09_16_21_02_333.jpg,-0.6187101,0.6187101,0,1.416456
IMG/center_2025_08_09_16_21_02_493.jpg, IMG/left_2025_08_09_16_21_02_493.jpg, IMG/right_2025_08_09_16_21_02_493.jpg,-0.03961289,0.03961289,0,1.497895
IMG/center_2025_08_09_16_21_02_639.jpg, IMG/left_2025_08_09_16_21_02_639.jpg, IMG/right_2025_08_09_16_21_02_639.jpg,0,0,0,1.461214
IMG/center_2025_08_09_16_21_02_767.jpg, IMG/left_2025_08_09_16_21_02_767.jpg, IMG/right_2025_08_09_16_21_02_767.jpg,0,0,0,1.443648
IMG/center_2025_08_09_16_21_02_899.jpg, IMG/left_2025_08_09_16_21_02_899.jpg, IMG/right_2025_08_09_16_21_02_899.jpg,-0.4033593,0,0,1.406248
IMG/center_2025_08_09_16_21_03_045.jpg, IMG/left_2025_08_09_16_21_03_045.jpg, IMG/right_2025_08_09_16_21_03_045.jpg,-0.8303418,0.4269825,0,2.059329
IMG/center_2025_08_09_16_21_03_200.jpg, IMG/left_2025_08_09_16_21_03_200.jpg, IMG/right_2025_08_09_16_21_03_200.jpg,-0.3627996,0,0,2.030473
IMG/center_2025_08_09_16_21_03_314.jpg, IMG/left_2025_08_09_16_21_03_314.jpg, IMG/right_2025_08_09_16_21_03_314.jpg,-0.00414151,0,0,1.998966
IMG/center_2025_08_09_16_21_03_451.jpg, IMG/left_2025_08_09_16_21_03_451.jpg, IMG/right_2025_08_09_16_21_03_451.jpg,0,0.411876,0,2.666339
IMG/center_2025_08_09_16_21_03_610.jpg, IMG/left_2025_08_09_16_21_03_610.jpg, IMG/right_2025_08_09_16_21_03_610.jpg,-0.4785381,0.8904141,0,4.265702
IMG/center_2025_08_09_16_21_03_762.jpg, IMG/left_2025_08_09_16_21_03_762.jpg, IMG/right_2025_08_09_16_21_03_762.jpg,-0.03709862,0.4489746,0,4.964247
IMG/center_2025_08_09_16_21_03_874.jpg, IMG/left_2025_08_09_16_21_03_874.jpg, IMG/right_2025_08_09_16_21_03_874.jpg,0,0.1014624,0,5.066685
IMG/center_2025_08_09_16_21_04_033.jpg, IMG/left_2025_08_09_16_21_04_033.jpg, IMG/right_2025_08_09_16_21_04_033.jpg,0,0,0,5.000403
IMG/center_2025_08_09_16_21_04_180.jpg, IMG/left_2025_08_09_16_21_04_180.jpg, IMG/right_2025_08_09_16_21_04_180.jpg,-0.4593078,0.4593078,0,5.708014
IMG/center_2025_08_09_16_21_04_319.jpg, IMG/left_2025_08_09_16_21_04_319.jpg, IMG/right_2025_08_09_16_21_04_319.jpg,-0.04636412,0.04636413,0,5.70751
IMG/center_2025_08_09_16_21_04_480.jpg, IMG/left_2025_08_09_16_21_04_480.jpg, IMG/right_2025_08_09_16_21_04_480.jpg,0,0,0,5.617953
IMG/center_2025_08_09_16_21_04_620.jpg, IMG/left_2025_08_09_16_21_04_620.jpg, IMG/right_2025_08_09_16_21_04_620.jpg,0,0.4118094,0,6.216333
IMG/center_2025_08_09_16_21_04_769.jpg, IMG/left_2025_08_09_16_21_04_769.jpg, IMG/right_2025_08_09_16_21_04_769.jpg,0,0.8655864,0,7.760087
IMG/center_2025_08_09_16_21_04_902.jpg, IMG/left_2025_08_09_16_21_04_902.jpg, IMG/right_2025_08_09_16_21_04_902.jpg,0,0.4554075,0,8.355382
IMG/center_2025_08_09_16_21_05_039.jpg, IMG/left_2025_08_09_16_21_05_039.jpg, IMG/right_2025_08_09_16_21_05_039.jpg,0,0.05043149,0,8.351551
IMG/center_2025_08_09_16_21_05_174.jpg, IMG/left_2025_08_09_16_21_05_174.jpg, IMG/right_2025_08_09_16_21_05_174.jpg,0,0,0,8.238106
IMG/center_2025_08_09_16_21_05_289.jpg, IMG/left_2025_08_09_16_21_05_289.jpg, IMG/right_2025_08_09_16_21_05_289.jpg,-0.3597519,0,0,8.09177
IMG/center_2025_08_09_16_21_05_399.jpg, IMG/left_2025_08_09_16_21_05_399.jpg, IMG/right_2025_08_09_16_21_05_399.jpg,-0.6807336,0.3209817,0,8.245708
IMG/center_2025_08_09_16_21_05_564.jpg, IMG/left_2025_08_09_16_21_05_564.jpg, IMG/right_2025_08_09_16_21_05_564.jpg,-1,0,0,7.956609
IMG/center_2025_08_09_16_21_05_697.jpg, IMG/left_2025_08_09_16_21_05_697.jpg, IMG/right_2025_08_09_16_21_05_697.jpg,-0.5848609,0.4151391,0,8.550308
IMG/center_2025_08_09_16_21_05_848.jpg, IMG/left_2025_08_09_16_21_05_848.jpg, IMG/right_2025_08_09_16_21_05_848.jpg,-0.1346932,0.8653068,0,10.02138
IMG/center_2025_08_09_16_21_06_006.jpg, IMG/left_2025_08_09_16_21_06_006.jpg, IMG/right_2025_08_09_16_21_06_006.jpg,0,1,0,11.60504
IMG/center_2025_08_09_16_21_06_119.jpg, IMG/left_2025_08_09_16_21_06_119.jpg, IMG/right_2025_08_09_16_21_06_119.jpg,-0.3432267,1,0,12.88954
IMG/center_2025_08_09_16_21_06_237.jpg, IMG/left_2025_08_09_16_21_06_237.jpg, IMG/right_2025_08_09_16_21_06_237.jpg,0,1,0,14.15507
IMG/center_2025_08_09_16_21_06_362.jpg, IMG/left_2025_08_09_16_21_06_362.jpg, IMG/right_2025_08_09_16_21_06_362.jpg,0,0.6205501,0,14.89386
IMG/center_2025_08_09_16_21_06_483.jpg, IMG/left_2025_08_09_16_21_06_483.jpg, IMG/right_2025_08_09_16_21_06_483.jpg,0,0.259252,0,15.07243
IMG/center_2025_08_09_16_21_06_605.jpg, IMG/left_2025_08_09_16_21_06_605.jpg, IMG/right_2025_08_09_16_21_06_605.jpg,-0.3676899,0,0,14.8633
IMG/center_2025_08_09_16_21_06_748.jpg, IMG/left_2025_08_09_16_21_06_748.jpg, IMG/right_2025_08_09_16_21_06_748.jpg,-0.7926483,0,0,14.94004
IMG/center_2025_08_09_16_21_06_875.jpg, IMG/left_2025_08_09_16_21_06_875.jpg, IMG/right_2025_08_09_16_21_06_875.jpg,-0.409903,0.3827454,0,15.02835
IMG/center_2025_08_09_16_21_07_014.jpg, IMG/left_2025_08_09_16_21_07_014.jpg, IMG/right_2025_08_09_16_21_07_014.jpg,0,0.79863,0,15.75364
IMG/center_2025_08_09_16_21_07_127.jpg, IMG/left_2025_08_09_16_21_07_127.jpg, IMG/right_2025_08_09_16_21_07_127.jpg,0,0.4536855,0,16.3826
IMG/center_2025_08_09_16_21_07_233.jpg, IMG/left_2025_08_09_16_21_07_233.jpg, IMG/right_2025_08_09_16_21_07_233.jpg,0,0.137412,0,16.68463
IMG/center_2025_08_09_16_21_07_357.jpg, IMG/left_2025_08_09_16_21_07_357.jpg, IMG/right_2025_08_09_16_21_07_357.jpg,0,0.5053439,0,16.98159
IMG/center_2025_08_09_16_21_07_455.jpg, IMG/left_2025_08_09_16_21_07_455.jpg, IMG/right_2025_08_09_16_21_07_455.jpg,0,0.8071634,0,17.60523
IMG/center_2025_08_09_16_21_07_559.jpg, IMG/left_2025_08_09_16_21_07_559.jpg, IMG/right_2025_08_09_16_21_07_559.jpg,0,1,0,18.88263
IMG/center_2025_08_09_16_21_07_670.jpg, IMG/left_2025_08_09_16_21_07_670.jpg, IMG/right_2025_08_09_16_21_07_670.jpg,-0.0881571,1,0,19.90594
IMG/center_2025_08_09_16_21_07_783.jpg, IMG/left_2025_08_09_16_21_07_783.jpg, IMG/right_2025_08_09_16_21_07_783.jpg,-0.2391582,1,0,21.02274
IMG/center_2025_08_09_16_21_07_899.jpg, IMG/left_2025_08_09_16_21_07_899.jpg, IMG/right_2025_08_09_16_21_07_899.jpg,0,0.6505252,0,21.6594
IMG/center_2025_08_09_16_21_08_008.jpg, IMG/left_2025_08_09_16_21_08_008.jpg, IMG/right_2025_08_09_16_21_08_008.jpg,0,0.3180949,0,22.02827
IMG/center_2025_08_09_16_21_08_122.jpg, IMG/left_2025_08_09_16_21_08_122.jpg, IMG/right_2025_08_09_16_21_08_122.jpg,0,0.6592453,0,22.56487
IMG/center_2025_08_09_16_21_08_250.jpg, IMG/left_2025_08_09_16_21_08_250.jpg, IMG/right_2025_08_09_16_21_08_250.jpg,0,1,0,23.56717
IMG/center_2025_08_09_16_21_08_350.jpg, IMG/left_2025_08_09_16_21_08_350.jpg, IMG/right_2025_08_09_16_21_08_350.jpg,-0.0573603,1,0,24.52143
IMG/center_2025_08_09_16_21_08_465.jpg, IMG/left_2025_08_09_16_21_08_465.jpg, IMG/right_2025_08_09_16_21_08_465.jpg,-0.4017051,1,0,25.55746
IMG/center_2025_08_09_16_21_08_575.jpg, IMG/left_2025_08_09_16_21_08_575.jpg, IMG/right_2025_08_09_16_21_08_575.jpg,-0.07127913,1,0,26.50699
IMG/center_2025_08_09_16_21_08_686.jpg, IMG/left_2025_08_09_16_21_08_686.jpg, IMG/right_2025_08_09_16_21_08_686.jpg,0,1,0,27.62663
IMG/center_2025_08_09_16_21_08_801.jpg, IMG/left_2025_08_09_16_21_08_801.jpg, IMG/right_2025_08_09_16_21_08_801.jpg,0,1,0,28.74156
IMG/center_2025_08_09_16_21_08_905.jpg, IMG/left_2025_08_09_16_21_08_905.jpg, IMG/right_2025_08_09_16_21_08_905.jpg,0,1,0,29.66022
IMG/center_2025_08_09_16_21_09_025.jpg, IMG/left_2025_08_09_16_21_09_025.jpg, IMG/right_2025_08_09_16_21_09_025.jpg,-0.3589266,1,0,30.16651
IMG/center_2025_08_09_16_21_09_126.jpg, IMG/left_2025_08_09_16_21_09_126.jpg, IMG/right_2025_08_09_16_21_09_126.jpg,-0.4315602,1,0,30.17323
IMG/center_2025_08_09_16_21_09_232.jpg, IMG/left_2025_08_09_16_21_09_232.jpg, IMG/right_2025_08_09_16_21_09_232.jpg,-0.1187691,1,0,30.1928
IMG/center_2025_08_09_16_21_09_335.jpg, IMG/left_2025_08_09_16_21_09_335.jpg, IMG/right_2025_08_09_16_21_09_335.jpg,0,1,0,30.18899
IMG/center_2025_08_09_16_21_09_441.jpg, IMG/left_2025_08_09_16_21_09_441.jpg, IMG/right_2025_08_09_16_21_09_441.jpg,0,0.845245,0,30.1617
IMG/center_2025_08_09_16_21_09_548.jpg, IMG/left_2025_08_09_16_21_09_548.jpg, IMG/right_2025_08_09_16_21_09_548.jpg,0,0.5227612,0,30.08036
IMG/center_2025_08_09_16_21_09_655.jpg, IMG/left_2025_08_09_16_21_09_655.jpg, IMG/right_2025_08_09_16_21_09_655.jpg,0,0.8429394,0,30.1615
IMG/center_2025_08_09_16_21_09_757.jpg, IMG/left_2025_08_09_16_21_09_757.jpg, IMG/right_2025_08_09_16_21_09_757.jpg,0,1,0,30.18963
IMG/center_2025_08_09_16_21_09_857.jpg, IMG/left_2025_08_09_16_21_09_857.jpg, IMG/right_2025_08_09_16_21_09_857.jpg,0,1,0,30.1902
IMG/center_2025_08_09_16_21_09_965.jpg, IMG/left_2025_08_09_16_21_09_965.jpg, IMG/right_2025_08_09_16_21_09_965.jpg,0,1,0,30.1902
